date,yearAndWeek,dayOfTheWeek,casesWeekly,deathsWeekly,casesDaily,country,movingAverage7Days,percentageIncreaseOfMA7Days,rank
2020-03-25,2020-12,3,61,3,8,Burkina_Faso,3.4285714285714284,50.0,9
2020-03-25,2020-12,3,14,0,2,Rwanda,0.8571428571428571,50.0,9
2020-03-25,2020-12,3,14,0,2,Togo,0.8571428571428571,50.0,9
2020-03-25,2020-12,3,108,0,15,Andorra,6.428571428571429,50.0,9
2020-03-25,2020-12,3,28,0,4,Nigeria,1.7142857142857142,50.0,9
2020-03-25,2020-12,3,106,0,15,Faroe_Islands,6.428571428571429,50.0,9
2020-03-25,2020-12,3,33,0,4,Oman,1.7142857142857142,50.0,9
2020-03-25,2020-12,3,18,0,2,Guatemala,0.8571428571428571,50.0,9
2020-03-25,2020-12,3,7,0,1,Ethiopia,0.42857142857142855,50.0,9
2020-03-25,2020-12,3,40,0,5,Uzbekistan,2.142857142857143,50.0,9
2020-03-25,2020-12,3,12,0,1,Kenya,0.42857142857142855,50.0,9
2020-03-26,2020-12,4,94,0,13,New_Zealand,7.428571428571429,33.33333333333335,1
2020-03-26,2020-12,4,40,0,5,Uzbekistan,2.857142857142857,33.33333333333335,1
2020-03-26,2020-12,4,61,3,8,Burkina_Faso,4.571428571428571,33.33333333333333,3
2020-03-26,2020-12,4,46,0,6,Trinidad_and_Tobago,3.4285714285714284,33.33333333333333,3
2020-03-26,2020-12,4,14,0,2,Rwanda,1.1428571428571428,33.33333333333333,3
2020-03-26,2020-12,4,14,0,2,Togo,1.1428571428571428,33.33333333333333,3
2020-03-26,2020-12,4,22,1,3,Ghana,1.7142857142857142,33.33333333333333,3
2020-03-26,2020-12,4,21,0,3,Cote_dIvoire,1.7142857142857142,33.33333333333333,3
2020-03-26,2020-12,4,108,0,15,Andorra,8.571428571428571,33.33333333333333,3
2020-03-26,2020-12,4,28,0,4,Nigeria,2.2857142857142856,33.33333333333333,3
2020-03-26,2020-12,4,24,3,3,Bangladesh,1.7142857142857142,33.33333333333333,3
2020-03-26,2020-12,4,106,0,15,Faroe_Islands,8.571428571428571,33.33333333333333,3
2020-03-26,2020-12,4,44,3,6,Ukraine,3.4285714285714284,33.33333333333333,3
2020-03-26,2020-12,4,33,0,4,Oman,2.2857142857142856,33.33333333333333,3
2020-03-26,2020-12,4,24,2,3,Democratic_Republic_of_the_Congo,1.7142857142857142,33.33333333333333,3
2020-03-26,2020-12,4,18,0,2,Guatemala,1.1428571428571428,33.33333333333333,3
2020-03-26,2020-12,4,21,0,3,Honduras,1.7142857142857142,33.33333333333333,3
2020-03-26,2020-12,4,7,0,1,Ethiopia,0.5714285714285714,33.33333333333333,3
2020-03-26,2020-12,4,12,0,1,Kenya,0.5714285714285714,33.33333333333333,3
2020-03-26,2020-12,4,23,0,3,Cameroon,1.7142857142857142,33.33333333333333,3
2020-03-27,2020-12,5,61,3,8,Burkina_Faso,5.714285714285714,25.0,1
2020-03-27,2020-12,5,46,0,6,Trinidad_and_Tobago,4.285714285714286,25.0,1
2020-03-27,2020-12,5,14,0,2,Rwanda,1.4285714285714286,25.0,1
2020-03-27,2020-12,5,14,0,2,Togo,1.4285714285714286,25.0,1
2020-03-27,2020-12,5,22,1,3,Ghana,2.142857142857143,25.0,1
2020-03-27,2020-12,5,21,0,3,Cote_dIvoire,2.142857142857143,25.0,1
2020-03-27,2020-12,5,94,0,13,New_Zealand,9.285714285714286,25.0,1
2020-03-27,2020-12,5,108,0,15,Andorra,10.714285714285714,25.0,1
2020-03-27,2020-12,5,28,0,4,Nigeria,2.857142857142857,25.0,1
2020-03-27,2020-12,5,24,3,3,Bangladesh,2.142857142857143,25.0,1
2020-03-27,2020-12,5,106,0,15,Faroe_Islands,10.714285714285714,25.0,1
2020-03-27,2020-12,5,44,3,6,Ukraine,4.285714285714286,25.0,1
2020-03-27,2020-12,5,33,0,4,Oman,2.857142857142857,25.0,1
2020-03-27,2020-12,5,24,2,3,Democratic_Republic_of_the_Congo,2.142857142857143,25.0,1
2020-03-27,2020-12,5,18,0,2,Guatemala,1.4285714285714286,25.0,1
2020-03-27,2020-12,5,21,0,3,Honduras,2.142857142857143,25.0,1
2020-03-27,2020-12,5,7,0,1,Ethiopia,0.7142857142857143,25.0,1
2020-03-27,2020-12,5,40,0,5,Uzbekistan,3.5714285714285716,25.0,1
2020-03-27,2020-12,5,12,0,1,Kenya,0.7142857142857143,25.0,1
2020-03-27,2020-12,5,23,0,3,Cameroon,2.142857142857143,25.0,1
2020-03-28,2020-12,6,46,0,6,Trinidad_and_Tobago,5.142857142857143,20.000000000000018,1
2020-03-28,2020-12,6,22,1,3,Ghana,2.5714285714285716,20.000000000000018,1
2020-03-28,2020-12,6,21,0,3,Cote_dIvoire,2.5714285714285716,20.000000000000018,1
2020-03-28,2020-12,6,108,0,15,Andorra,12.857142857142858,20.000000000000018,1
2020-03-28,2020-12,6,24,3,3,Bangladesh,2.5714285714285716,20.000000000000018,1
2020-03-28,2020-12,6,106,0,15,Faroe_Islands,12.857142857142858,20.000000000000018,1
2020-03-28,2020-12,6,44,3,6,Ukraine,5.142857142857143,20.000000000000018,1
2020-03-28,2020-12,6,24,2,3,Democratic_Republic_of_the_Congo,2.5714285714285716,20.000000000000018,1
2020-03-28,2020-12,6,21,0,3,Honduras,2.5714285714285716,20.000000000000018,1
2020-03-28,2020-12,6,23,0,3,Cameroon,2.5714285714285716,20.000000000000018,1
2020-03-29,2020-12,7,61,3,8,Burkina_Faso,8.0,16.666666666666675,1
2020-03-29,2020-12,7,14,0,2,Rwanda,2.0,16.666666666666675,1
2020-03-29,2020-12,7,14,0,2,Togo,2.0,16.666666666666675,1
2020-03-29,2020-12,7,94,0,13,New_Zealand,13.0,16.666666666666675,1
2020-03-29,2020-12,7,28,0,4,Nigeria,4.0,16.666666666666675,1
2020-03-29,2020-12,7,33,0,4,Oman,4.0,16.666666666666675,1
2020-03-29,2020-12,7,18,0,2,Guatemala,2.0,16.666666666666675,1
2020-03-29,2020-12,7,7,0,1,Ethiopia,1.0,16.666666666666675,1
2020-03-29,2020-12,7,40,0,5,Uzbekistan,5.0,16.666666666666675,1
2020-03-29,2020-12,7,12,0,1,Kenya,1.0,16.666666666666675,1
2020-03-30,2020-13,1,371,6,53,Ukraine,12.714285714285714,111.90476190476191,1
2020-03-30,2020-13,1,417,1,59,United_Arab_Emirates,14.428571428571429,106.12244897959182,2
2020-03-30,2020-13,1,140,1,20,Cote_dIvoire,5.428571428571429,80.95238095238095,3
2020-03-30,2020-13,1,7981,101,1140,Turkey,312.0,79.3103448275862,4
2020-03-30,2020-13,1,128,4,18,Ghana,5.142857142857143,71.42857142857144,5
2020-03-30,2020-13,1,80,4,11,Afghanistan,3.2857142857142856,64.28571428571428,6
2020-03-30,2020-13,1,112,3,16,Honduras,4.857142857142857,61.904761904761884,7
2020-03-30,2020-13,1,70,0,10,Kyrgyzstan,3.142857142857143,57.14285714285714,8
2020-03-30,2020-13,1,450,1,64,New_Zealand,20.285714285714285,56.043956043956044,9
2020-03-30,2020-13,1,1006,2,143,South_Africa,47.0,51.61290322580645,10
2020-03-31,2020-13,2,11,0,1,Eritrea,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,18,0,2,Djibouti,0.5714285714285714,100.0,1
2020-03-31,2020-13,2,10,0,1,Dominica,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,8,0,1,Equatorial_Guinea,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,34,0,4,Madagascar,1.1428571428571428,100.0,1
2020-03-31,2020-13,2,10,0,1,Bahamas,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,40,0,5,Isle_of_Man,1.4285714285714286,100.0,1
2020-03-31,2020-13,2,9,1,1,Niger,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,15,0,2,Congo,0.5714285714285714,100.0,1
2020-03-31,2020-13,2,8,0,1,Grenada,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,8,1,1,Syria,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,32,0,4,Uganda,1.1428571428571428,100.0,1
2020-03-31,2020-13,2,7,0,1,Saint_Lucia,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,8,0,1,Namibia,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,10,0,1,New_Caledonia,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,26,0,3,Zambia,0.8571428571428571,100.0,1
2020-03-31,2020-13,2,7,0,1,Mozambique,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,8,0,1,Greenland,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,13,0,1,Haiti,0.2857142857142857,100.0,1
2020-03-31,2020-13,2,27,0,3,El_Salvador,0.8571428571428571,100.0,1
2020-03-31,2020-13,2,16,0,2,Bermuda,0.5714285714285714,100.0,1
2020-04-01,2020-13,3,26,0,3,Zambia,1.2857142857142858,50.00000000000002,1
2020-04-01,2020-13,3,27,0,3,El_Salvador,1.2857142857142858,50.00000000000002,1
2020-04-01,2020-13,3,11,0,1,Eritrea,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,18,0,2,Djibouti,0.8571428571428571,50.0,3
2020-04-01,2020-13,3,10,0,1,Dominica,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,8,0,1,Equatorial_Guinea,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,34,0,4,Madagascar,1.7142857142857142,50.0,3
2020-04-01,2020-13,3,10,0,1,Bahamas,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,40,0,5,Isle_of_Man,2.142857142857143,50.0,3
2020-04-01,2020-13,3,9,1,1,Niger,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,15,0,2,Congo,0.8571428571428571,50.0,3
2020-04-01,2020-13,3,8,0,1,Grenada,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,8,1,1,Syria,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,32,0,4,Uganda,1.7142857142857142,50.0,3
2020-04-01,2020-13,3,7,0,1,Saint_Lucia,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,8,0,1,Namibia,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,10,0,1,New_Caledonia,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,7,0,1,Mozambique,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,8,0,1,Greenland,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,13,0,1,Haiti,0.42857142857142855,50.0,3
2020-04-01,2020-13,3,16,0,2,Bermuda,0.8571428571428571,50.0,3
2020-04-02,2020-13,4,40,0,5,Isle_of_Man,2.857142857142857,33.33333333333335,1
2020-04-02,2020-13,4,11,0,1,Eritrea,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,18,0,2,Djibouti,1.1428571428571428,33.33333333333333,2
2020-04-02,2020-13,4,10,0,1,Dominica,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,8,0,1,Equatorial_Guinea,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,34,0,4,Madagascar,2.2857142857142856,33.33333333333333,2
2020-04-02,2020-13,4,10,0,1,Bahamas,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,9,1,1,Niger,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,15,0,2,Congo,1.1428571428571428,33.33333333333333,2
2020-04-02,2020-13,4,8,0,1,Grenada,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,8,1,1,Syria,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,32,0,4,Uganda,2.2857142857142856,33.33333333333333,2
2020-04-02,2020-13,4,7,0,1,Saint_Lucia,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,8,0,1,Namibia,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,10,0,1,New_Caledonia,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,26,0,3,Zambia,1.7142857142857142,33.33333333333333,2
2020-04-02,2020-13,4,7,0,1,Mozambique,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,8,0,1,Greenland,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,13,0,1,Haiti,0.5714285714285714,33.33333333333333,2
2020-04-02,2020-13,4,27,0,3,El_Salvador,1.7142857142857142,33.33333333333333,2
2020-04-02,2020-13,4,16,0,2,Bermuda,1.1428571428571428,33.33333333333333,2
2020-04-03,2020-13,5,11,0,1,Eritrea,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,18,0,2,Djibouti,1.4285714285714286,25.0,1
2020-04-03,2020-13,5,10,0,1,Dominica,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,8,0,1,Equatorial_Guinea,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,34,0,4,Madagascar,2.857142857142857,25.0,1
2020-04-03,2020-13,5,10,0,1,Bahamas,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,40,0,5,Isle_of_Man,3.5714285714285716,25.0,1
2020-04-03,2020-13,5,9,1,1,Niger,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,15,0,2,Congo,1.4285714285714286,25.0,1
2020-04-03,2020-13,5,8,0,1,Grenada,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,8,1,1,Syria,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,32,0,4,Uganda,2.857142857142857,25.0,1
2020-04-03,2020-13,5,7,0,1,Saint_Lucia,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,8,0,1,Namibia,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,10,0,1,New_Caledonia,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,26,0,3,Zambia,2.142857142857143,25.0,1
2020-04-03,2020-13,5,7,0,1,Mozambique,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,8,0,1,Greenland,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,13,0,1,Haiti,0.7142857142857143,25.0,1
2020-04-03,2020-13,5,27,0,3,El_Salvador,2.142857142857143,25.0,1
2020-04-03,2020-13,5,16,0,2,Bermuda,1.4285714285714286,25.0,1
2020-04-04,2020-13,6,26,0,3,Zambia,2.5714285714285716,20.000000000000018,1
2020-04-04,2020-13,6,27,0,3,El_Salvador,2.5714285714285716,20.000000000000018,1
2020-04-04,2020-13,6,11,0,1,Eritrea,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,18,0,2,Djibouti,1.7142857142857142,19.999999999999996,3
2020-04-04,2020-13,6,10,0,1,Dominica,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,8,0,1,Equatorial_Guinea,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,34,0,4,Madagascar,3.4285714285714284,19.999999999999996,3
2020-04-04,2020-13,6,10,0,1,Bahamas,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,40,0,5,Isle_of_Man,4.285714285714286,19.999999999999996,3
2020-04-04,2020-13,6,9,1,1,Niger,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,15,0,2,Congo,1.7142857142857142,19.999999999999996,3
2020-04-04,2020-13,6,8,0,1,Grenada,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,8,1,1,Syria,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,32,0,4,Uganda,3.4285714285714284,19.999999999999996,3
2020-04-04,2020-13,6,7,0,1,Saint_Lucia,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,8,0,1,Namibia,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,10,0,1,New_Caledonia,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,7,0,1,Mozambique,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,8,0,1,Greenland,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,13,0,1,Haiti,0.8571428571428571,19.999999999999996,3
2020-04-04,2020-13,6,16,0,2,Bermuda,1.7142857142857142,19.999999999999996,3
2020-04-05,2020-13,7,11,0,1,Eritrea,1.0,16.666666666666675,1
2020-04-05,2020-13,7,18,0,2,Djibouti,2.0,16.666666666666675,1
2020-04-05,2020-13,7,10,0,1,Dominica,1.0,16.666666666666675,1
2020-04-05,2020-13,7,8,0,1,Equatorial_Guinea,1.0,16.666666666666675,1
2020-04-05,2020-13,7,34,0,4,Madagascar,4.0,16.666666666666675,1
2020-04-05,2020-13,7,10,0,1,Bahamas,1.0,16.666666666666675,1
2020-04-05,2020-13,7,40,0,5,Isle_of_Man,5.0,16.666666666666675,1
2020-04-05,2020-13,7,9,1,1,Niger,1.0,16.666666666666675,1
2020-04-05,2020-13,7,15,0,2,Congo,2.0,16.666666666666675,1
2020-04-05,2020-13,7,8,0,1,Grenada,1.0,16.666666666666675,1
2020-04-05,2020-13,7,8,1,1,Syria,1.0,16.666666666666675,1
2020-04-05,2020-13,7,32,0,4,Uganda,4.0,16.666666666666675,1
2020-04-05,2020-13,7,7,0,1,Saint_Lucia,1.0,16.666666666666675,1
2020-04-05,2020-13,7,8,0,1,Namibia,1.0,16.666666666666675,1
2020-04-05,2020-13,7,10,0,1,New_Caledonia,1.0,16.666666666666675,1
2020-04-05,2020-13,7,7,0,1,Mozambique,1.0,16.666666666666675,1
2020-04-05,2020-13,7,8,0,1,Greenland,1.0,16.666666666666675,1
2020-04-05,2020-13,7,13,0,1,Haiti,1.0,16.666666666666675,1
2020-04-05,2020-13,7,16,0,2,Bermuda,2.0,16.666666666666675,1
2020-04-06,2020-14,1,470,8,67,Belarus,11.285714285714286,464.28571428571433,1
2020-04-06,2020-14,1,174,9,24,Niger,4.285714285714286,328.57142857142856,2
2020-04-06,2020-14,1,551,7,78,Cameroon,19.714285714285715,97.14285714285715,3
2020-04-06,2020-14,1,970,3,138,Qatar,36.857142857142854,84.28571428571428,4
2020-04-06,2020-14,1,301,1,43,Kuwait,13.857142857142858,53.968253968253975,5
2020-04-06,2020-14,1,2996,80,428,India,138.28571428571428,53.65079365079364,6
2020-04-06,2020-14,1,100,3,14,Kenya,4.571428571428571,52.38095238095237,7
2020-04-06,2020-14,1,109,3,15,Guernsey,5.571428571428571,39.28571428571428,8
2020-04-06,2020-14,1,601,13,85,Moldova,32.714285714285715,36.30952380952381,9
2020-04-06,2020-14,1,3855,37,550,Russia,220.85714285714286,33.04647160068848,10
2020-04-07,2020-14,2,21,3,3,Guyana,0.8571428571428571,100.0,1
2020-04-07,2020-14,2,9,0,1,Fiji,0.2857142857142857,100.0,1
2020-04-07,2020-14,2,7,1,1,Sudan,0.2857142857142857,100.0,1
2020-04-07,2020-14,2,7,0,1,Angola,0.2857142857142857,100.0,1
2020-04-07,2020-14,2,16,0,2,Benin,0.5714285714285714,100.0,1
2020-04-07,2020-14,2,14,0,2,Gabon,0.5714285714285714,100.0,1
2020-04-07,2020-14,2,31,0,4,Cayman_Islands,1.1428571428571428,100.0,1
2020-04-07,2020-14,2,8,0,1,United_Republic_of_Tanzania,0.2857142857142857,100.0,1
2020-04-07,2020-14,2,16,0,2,Guinea_Bissau,0.5714285714285714,100.0,1
2020-04-07,2020-14,2,10,3,1,Liberia,0.2857142857142857,100.0,1
2020-04-07,2020-14,2,27,2,3,Ethiopia,0.8571428571428571,100.0,1
2020-04-07,2020-14,2,113,0,16,Guinea,4.571428571428571,100.0,1
2020-04-07,2020-14,2,8,0,1,Antigua_and_Barbuda,0.2857142857142857,100.0,1
2020-04-07,2020-14,2,22,4,3,Sint_Maarten,0.8571428571428571,100.0,1
2020-04-08,2020-14,3,21,3,3,Guyana,1.2857142857142858,50.00000000000002,1
2020-04-08,2020-14,3,27,2,3,Ethiopia,1.2857142857142858,50.00000000000002,1
2020-04-08,2020-14,3,22,4,3,Sint_Maarten,1.2857142857142858,50.00000000000002,1
2020-04-08,2020-14,3,9,0,1,Fiji,0.42857142857142855,50.0,4
2020-04-08,2020-14,3,7,1,1,Sudan,0.42857142857142855,50.0,4
2020-04-08,2020-14,3,7,0,1,Angola,0.42857142857142855,50.0,4
2020-04-08,2020-14,3,16,0,2,Benin,0.8571428571428571,50.0,4
2020-04-08,2020-14,3,14,0,2,Gabon,0.8571428571428571,50.0,4
2020-04-08,2020-14,3,31,0,4,Cayman_Islands,1.7142857142857142,50.0,4
2020-04-08,2020-14,3,8,0,1,United_Republic_of_Tanzania,0.42857142857142855,50.0,4
2020-04-08,2020-14,3,16,0,2,Guinea_Bissau,0.8571428571428571,50.0,4
2020-04-08,2020-14,3,10,3,1,Liberia,0.42857142857142855,50.0,4
2020-04-08,2020-14,3,113,0,16,Guinea,6.857142857142857,50.0,4
2020-04-08,2020-14,3,8,0,1,Antigua_and_Barbuda,0.42857142857142855,50.0,4
2020-04-09,2020-14,4,21,3,3,Guyana,1.7142857142857142,33.33333333333333,1
2020-04-09,2020-14,4,9,0,1,Fiji,0.5714285714285714,33.33333333333333,1
2020-04-09,2020-14,4,7,1,1,Sudan,0.5714285714285714,33.33333333333333,1
2020-04-09,2020-14,4,7,0,1,Angola,0.5714285714285714,33.33333333333333,1
2020-04-09,2020-14,4,16,0,2,Benin,1.1428571428571428,33.33333333333333,1
2020-04-09,2020-14,4,14,0,2,Gabon,1.1428571428571428,33.33333333333333,1
2020-04-09,2020-14,4,31,0,4,Cayman_Islands,2.2857142857142856,33.33333333333333,1
2020-04-09,2020-14,4,8,0,1,United_Republic_of_Tanzania,0.5714285714285714,33.33333333333333,1
2020-04-09,2020-14,4,16,0,2,Guinea_Bissau,1.1428571428571428,33.33333333333333,1
2020-04-09,2020-14,4,10,3,1,Liberia,0.5714285714285714,33.33333333333333,1
2020-04-09,2020-14,4,27,2,3,Ethiopia,1.7142857142857142,33.33333333333333,1
2020-04-09,2020-14,4,113,0,16,Guinea,9.142857142857142,33.33333333333333,1
2020-04-09,2020-14,4,8,0,1,Antigua_and_Barbuda,0.5714285714285714,33.33333333333333,1
2020-04-09,2020-14,4,22,4,3,Sint_Maarten,1.7142857142857142,33.33333333333333,1
2020-04-10,2020-14,5,21,3,3,Guyana,2.142857142857143,25.0,1
2020-04-10,2020-14,5,9,0,1,Fiji,0.7142857142857143,25.0,1
2020-04-10,2020-14,5,7,1,1,Sudan,0.7142857142857143,25.0,1
2020-04-10,2020-14,5,7,0,1,Angola,0.7142857142857143,25.0,1
2020-04-10,2020-14,5,16,0,2,Benin,1.4285714285714286,25.0,1
2020-04-10,2020-14,5,14,0,2,Gabon,1.4285714285714286,25.0,1
2020-04-10,2020-14,5,31,0,4,Cayman_Islands,2.857142857142857,25.0,1
2020-04-10,2020-14,5,8,0,1,United_Republic_of_Tanzania,0.7142857142857143,25.0,1
2020-04-10,2020-14,5,16,0,2,Guinea_Bissau,1.4285714285714286,25.0,1
2020-04-10,2020-14,5,10,3,1,Liberia,0.7142857142857143,25.0,1
2020-04-10,2020-14,5,27,2,3,Ethiopia,2.142857142857143,25.0,1
2020-04-10,2020-14,5,113,0,16,Guinea,11.428571428571429,25.0,1
2020-04-10,2020-14,5,8,0,1,Antigua_and_Barbuda,0.7142857142857143,25.0,1
2020-04-10,2020-14,5,22,4,3,Sint_Maarten,2.142857142857143,25.0,1
2020-04-11,2020-14,6,21,3,3,Guyana,2.5714285714285716,20.000000000000018,1
2020-04-11,2020-14,6,27,2,3,Ethiopia,2.5714285714285716,20.000000000000018,1
2020-04-11,2020-14,6,22,4,3,Sint_Maarten,2.5714285714285716,20.000000000000018,1
2020-04-11,2020-14,6,9,0,1,Fiji,0.8571428571428571,19.999999999999996,4
2020-04-11,2020-14,6,7,1,1,Sudan,0.8571428571428571,19.999999999999996,4
2020-04-11,2020-14,6,7,0,1,Angola,0.8571428571428571,19.999999999999996,4
2020-04-11,2020-14,6,16,0,2,Benin,1.7142857142857142,19.999999999999996,4
2020-04-11,2020-14,6,14,0,2,Gabon,1.7142857142857142,19.999999999999996,4
2020-04-11,2020-14,6,31,0,4,Cayman_Islands,3.4285714285714284,19.999999999999996,4
2020-04-11,2020-14,6,8,0,1,United_Republic_of_Tanzania,0.8571428571428571,19.999999999999996,4
2020-04-11,2020-14,6,16,0,2,Guinea_Bissau,1.7142857142857142,19.999999999999996,4
2020-04-11,2020-14,6,10,3,1,Liberia,0.8571428571428571,19.999999999999996,4
2020-04-11,2020-14,6,113,0,16,Guinea,13.714285714285714,19.999999999999996,4
2020-04-11,2020-14,6,8,0,1,Antigua_and_Barbuda,0.8571428571428571,19.999999999999996,4
2020-04-12,2020-14,7,9,0,1,Fiji,1.0,16.666666666666675,1
2020-04-12,2020-14,7,7,1,1,Sudan,1.0,16.666666666666675,1
2020-04-12,2020-14,7,7,0,1,Angola,1.0,16.666666666666675,1
2020-04-12,2020-14,7,16,0,2,Benin,2.0,16.666666666666675,1
2020-04-12,2020-14,7,14,0,2,Gabon,2.0,16.666666666666675,1
2020-04-12,2020-14,7,31,0,4,Cayman_Islands,4.0,16.666666666666675,1
2020-04-12,2020-14,7,8,0,1,United_Republic_of_Tanzania,1.0,16.666666666666675,1
2020-04-12,2020-14,7,16,0,2,Guinea_Bissau,2.0,16.666666666666675,1
2020-04-12,2020-14,7,10,3,1,Liberia,1.0,16.666666666666675,1
2020-04-12,2020-14,7,113,0,16,Guinea,16.0,16.666666666666675,1
2020-04-12,2020-14,7,8,0,1,Antigua_and_Barbuda,1.0,16.666666666666675,1
2020-04-13,2020-15,1,533,25,76,Bangladesh,15.142857142857142,202.85714285714283,1
2020-04-13,2020-15,1,352,3,50,Ghana,14.0,75.0,2
2020-04-13,2020-15,1,37,2,5,Liberia,1.5714285714285714,57.14285714285714,3
2020-04-13,2020-15,1,155,2,22,Djibouti,7.428571428571429,48.57142857142858,4
2020-04-13,2020-15,1,2014,18,287,Belarus,98.42857142857143,46.90831556503199,5
2020-04-13,2020-15,1,5238,110,748,Peru,281.7142857142857,38.095238095238095,6
2020-04-13,2020-15,1,313,2,44,Cote_dIvoire,17.428571428571427,34.06593406593406,7
2020-04-13,2020-15,1,71,4,10,Mali,4.0,33.33333333333333,8
2020-04-13,2020-15,1,197,6,28,Kosovo,11.714285714285714,30.15873015873014,9
2020-04-13,2020-15,1,86,2,12,Guatemala,5.142857142857143,28.57142857142858,10
2020-04-14,2020-15,2,9,2,1,Malawi,0.2857142857142857,100.0,1
2020-04-14,2020-15,2,18,2,2,Somalia,0.5714285714285714,100.0,1
2020-04-14,2020-15,2,8,0,1,Laos,0.2857142857142857,100.0,1
2020-04-14,2020-15,2,11,0,1,Mozambique,0.2857142857142857,100.0,1
2020-04-14,2020-15,2,9,1,1,Belize,0.2857142857142857,100.0,1
2020-04-14,2020-15,2,7,0,1,Botswana,0.2857142857142857,100.0,1
2020-04-14,2020-15,2,12,3,1,Haiti,0.2857142857142857,100.0,1
2020-04-14,2020-15,2,12,0,1,French_Polynesia,0.2857142857142857,100.0,1
2020-04-14,2020-15,2,533,25,76,Bangladesh,25.285714285714285,66.98113207547169,9
2020-04-14,2020-15,2,352,3,50,Ghana,20.0,42.85714285714286,10
2020-04-15,2020-15,3,9,2,1,Malawi,0.42857142857142855,50.0,1
2020-04-15,2020-15,3,18,2,2,Somalia,0.8571428571428571,50.0,1
2020-04-15,2020-15,3,8,0,1,Laos,0.42857142857142855,50.0,1
2020-04-15,2020-15,3,11,0,1,Mozambique,0.42857142857142855,50.0,1
